Word	Count
though	12
late	5
us	15
own	6
girl	6
never	8
seen	6
meeting	5
lick	3
ass	3
licks	1
done	8
makes	13
whipping	1
sound	10
need	16
introduce	2
freaky	1
deaky	1
boarding	1
school	5
friends	7
i'll	12
kick	2
cash	1
son	4
money	2
thanks	8
all	41
bougie	1
tho--	1
hangs	6
gives	9
settle	1
yours	2
beat	4
last	11
dodges	1
playfully	1
tickles	1
causing	1
cackle	1
shadow	2
darts	2
across	6
hood	3
hind	1
legs	5
smack	2
loud	2
thwat-thwat	1
propelled	1
awkward	2
angle	1
screeches	1
halt	1
breathe	2
hard	5
moments	4
shock	2
scared	4
inspects	1
damage	2
well	19
there's	12
bloody	4
dent	1
collision	1
stay	4
doing	5
rethinks	1
maybe	7
gone--	1
guttural	1
human	2
moan	4
pain	4
comes	15
horror	2
haunting	1
wail	1
motions	1
keeps	4
thicket	2
60	2
ft	1
careful	5
gathers	4
courage	1
step	1
loader	1
closer	1
than	6
realized	1
startled	3
bushes	1
deer	7
gasping	1
breaths	1
wet	1
transfixed	1
cop	1
now	42
pulled	1
was	64
hit	7
officer	13
frostie	2
caucasian	2
33	1
near	5
crow	1
40	1
patronizing	1
smirk	2
rose's	18
both	6
crowe	8
future	1
number	1
animal	1
control	5
services	1
way	10
looking	15
sense	1
brings	5
up--	1
lake	5
pontaco	2
we're	11
home	11
license	3
"see?"	1
mean	16
state	3
i.d	4
driving	4
ask	2
asked	2
anything	4
ma'am	3
any	7
incident--	1
okay--	1
bullshit	1
tense	1
crowe's	1
walkie	2
chimes	1
alright	2
crowsie	1
stares	5
presses	2
button	2
guys	8
winds	1
thickly	1
wooded	1
thought	4
awe	1
notices	3
shrugs	2
anyone	1
ride	3
or	19
die	3
huge	3
large	6
mansion	1
middle	4
thick	2
forest	2
surrounds	1
estate	1
except	3
edge	2
property	1
feels	1
expensive	2
isolated;	1
houses	1
sight	3
african	5
american	5
35	1
distance	7
facing	3
walter	31
gardening	1
hat	3
trims	1
hedges	1
works	2
methodically	1
grounds-keeper	1
name	4
parks	2
pleasant	2
what's	11
silently	3
odd	3
runs	8
doorbell	1
footsteps	2
swings	5
open	20
revealing	4
clearly	3
dean	67
endearing	1
cockiness	1
case	1
humor	1
kind	4
pronounces	1
garbage	1
gar-bahge	1
patience	1
poised	1
warm;	1
relaxed	1
shadows	2
doorway	5
smiling	5
hugs	1
parents	6
hello	8
sweetheart	1
ro	4
these	5
mom	11
finally	4
meet	7
holds	9
mr	3
armitage	5
sure	10
chris'	38
arm	6
tight	1
hug	1
fella	1
wife	4
missy	33
shoulders	4
examines	1
chest	4
you'll	5
before	18
start	4
course	9
make	9
yourself	2
way;	1
go	26
ahead	2
laugh	6
four	3
enter	3
shuts	7
fades	3
wonderful	2
looms	1
interior	1
worldly	1
interesting;	1
homey	2
several	3
paintings	1
castles	1
battles	1
accent	1
taxidermy	2
wall	2
bookshelf	1
fireplace	3
above	6
hauntingly	1
portrait	2
woman	2
wow	6
"wow"	1
we'll	5
take	11
grew	1
bedroom	1
ridiculous	1
ought	1
lord	1
knows	6
we've	6
enough	8
lyons	1
came	3
nowhere	2
fruck	1
bet	1
hundred	1
thousand	1
snickers	1
awful	1
those	5
things	8
everywhere	3
chris;	2
rats	1
they've	2
ecology	1
anyway	4
grand	1
tour	2
unload	1
`em	2
manage	1
upstairs	6
room	43
preserved	1
young-minded	1
teenage	1
lots	1
pink	1
band	1
posters	1
stuffed	3
lion	2
overlooks	1
place	7
wish	5
still	12
kid	5
cannot	2
believe	3
kept	2
same	8
pictures	8
posted	1
dresser	5
great	6
yay	2
told	7
they'd	1
sees	10
picture	19
high	4
stage	3
production	2
`the	2
crucible.'	1
"the	3
crucible."	1
abigail	1
acted	1
lot	7
belt	1
top	9
fly	2
tour?"	1
serious	2
disrespectful	2
later	8
walk	8
catch	1
frankenstein's	1
monster	1
only	5
pieces	1
original	2
structure	1
remain;	1
soul	2
tact	1
keep	2
seven	2
bedrooms	1
ten	1
bathrooms	1
indoor	1
dining	10
areas	1
study's	1
main	1
kitchens	1
observatory	1
wing	1
floor	5
pressed	1
serve	2
library	1
zones	1
photograph	1
90's	1
younger	1
brother	6
jeremy	38
kids	1
med	1
stories	2
went	6
couple	9
spots	1
cool	4
points	11
older	1
room;	2
grandpa	7
grandma	3
mother	3
father	3
lived	1
till	1
end	4
died	4
ago	6
passed	2
within	1
weeks	2
each	5
happens	1
"love"	1
powerful	3
hallway	7
25	1
posing	1
starting	1
position	2
race	4
runner	1
runner;	1
sprinter	1
fact	2
interesting	1
jessie	1
owens	1
qualifying	1
round	1
`36	1
olympics	1
berlin	1
where--	1
--owens	1
won	1
hitler	2
history	1
stood	1
horse	1
aryan	1
prove	1
world's	1
tough	2
break	4
winks	2
office	4
turn	2
lights	2
desk	6
comfortable-looking	1
chairs	1
books	1
line	4
stacked	1
cat	4
laying	1
teacup	3
wakes	6
snowbell	1
missy's	6
appointments	1
therapist	1
tidy	1
daughter	1
cackles	2
surgeon	1
neurosurgeon;	1
retired	1
early	3
pretty	6
focus	3
twiddle	1
thumbs	2
pass	2
closed	1
downstairs	2
wine	4
cellar	1
games	5
storage	1
apparently	2
mold	1
issue	1
needs	2
thrown	2
out;	2
shame	1
continue	1
walk-through	1
kitchen	13
pristine	1
overlook	1
loved	1
upon	2
hearing	1
georgina	28
alive	2
resumes	1
cleaning	2
view	3
eerie	2
masking	1
hello.-	1
ah	4
ha	4
resistance	1
yard	10
beyond	1
ominous	1
wind	2
rushes	2
leads	3
gazebo	3
badminton	4
bocce	1
ball	1
croquet;	1
loves	2
families	1
properties	1
total	2
privacy	1
distracted	2
prepares	2
mower	1
thinking	1
well-to-do	1
family;	1
servants	1
wasn't	7
hired	1
care	3
parents;	1
became	1
part	8
bear	1
hate	4
people	18
arrive	1
outdoor	1
patio	2
stepping	1
dead	6
sparrow	2
crap	1
eerily	1
mild	1
vacant	1
its	7
sincerity	1
bird	3
time;	1
necks	1
gently	1
kicks	1
bird's	1
carcass	1
iced	4
tea	11
sit	4
teas	1
tells	1
aren't	2
11;	1
awful;	1
young	3
sorry	10
aunt	2
raised	2
cousins	1
person;	1
streets	1
gave	2
you've	6
together	5
4	1
5	2
right;	1
`atta	1
used	5
saying	4
trying	3
slow	3
yep	2
tell	10
resist	1
inevitable	1
mows	1
past	3
blood	10
volunteered	1
community	1
center	2
babies	1
uh	3
smoking	3
smoker	1
beginning	1
quitting	1
hypnosis	5
charm	1
reaction	1
intently	3
uncomfortable	5
b.s	1
smoked	1
20	1
under	7
once	5
vomit	1
i'd	1
service	1
free	3
thank	6
um	7
strangers	1
fiddling	1
change	3
glad	2
join	3
big	5
get-together	2
pitcher	1
refills	1
everyone's	1
avoids	2
contact	4
party	11
tomorrow	1
host	2
shindig	1
our	8
tradition	1
dad's	1
social	1
club	1
patients	1
drinks	1
sounds	4
fun	3
pouring	1
drink	6
overflown	1
daze	1
george	2
nap	1
horn	1
honks	1
jeremy's	9
"rich	1
intense";	1
strong	2
unpredictable	1
wildness	1
eyes	23
answers	1
everyone	8
pours	4
remainder	1
bottle	3
meal	1
tipsy	3
cork	1
energetically	1
court	1
set	3
scene	5
junior;	1
ro's	1
freshman	1
connor--	1
--no	2
manners	2
guest	2
connor	2
garfield	1
lacrosse	3
team	1
6'3"	1
crazy	8
"looney	1
tunes,"	1
had	12
party--	1
greece	1
gotten	2
liquor	1
shit-faced	1
weren't	1
put	9
water	4
bottles	1
wouldn't	3
finish	2
parents'	1
hooking	1
jenny	1
richardson	1
hottest	1
class	2
uch	1
realize	1
douche	1
sudden	2
banging	2
gushing	1
screaming	3
"your	1
thith-ter	1
bit	7
thongue	1
off!!!!"	1
centimeter	1
tongue	2
meat	1
missing	9
demonstrates	1
winces	1
ahhhh	2
cornered	1
shoved	1
badass	1
bae	2
dessert	1
along	5
conversation	3
lighter	1
story	1
making	6
glimpse	1
knife	2
intense	1
wicked	1
subject	1
yanks	1
mets	1
orioles	1
baltimore	1
so--	1
mma	1
fan	1
chance	2
dating	1
sister	2
bond	1
exhales	1
ufc	1
nah	3
brutal	1
lover	1
fighter	1
fights	1
judo	2
after-school	1
1st	1
grade	1
awww	1
cause	1
frame	1
genetic	2
make-up	1
pushed	1
trained	1
beast	1
carrot	1
cake	1
gone	5
what'd	1
ramblings	1
king	2
talking	5
sports	2
karate	2
dinner	1
jiu-jitsu	1
headlock	1
rule	1
play-	1
fight	2
drunk	3
dudes	1
just--	1
--alright	1
hurt	3
stern	1
flutter	2
embarrassed	2
upstairs`	1
moon	1
crickets	2
hushed	1
sleeps	1
wide	4
awake	1
buzz	1
ear	5
smacks	1
head	24
soft	4
howl	1
closet	3
creeks	1
drift	1
pack	1
cigarettes	1
sticking	1
pocket	3
draped	1
floorboard	2
creaks	4
feet	5
stairs	5
bottom	1
creek	1
expecting	1
follow	2
basement	3
crack	2
curiously	1
stairwell	1
pitch	4
darkness	9
figure	2
bumps	3
bar	4
moving	1
slightly	1
sliding	1
vast	1
night	9
deafening	1
shape	1
fear	2
emerges	4
moonlight	1
grounds	2
keeper	3
without	5
noticing	1
backyard	1
drops	6
stomps	1
finds	7
glares	1
caught	5
react	2
exposes	1
teeth	3
frightening	2
grimace	1
sucks	3
actually	8
lit	1
reflects	2
invisible	2
close	4
cabinets	1
quietly	2
sneaks	2
lamp	1
startling	2
him;	1
lap;	1
seductively	1
caught;	1
fix	1
nerves	1
guess	5
nip	1
bud	1
directs	1
dude	4
every	6
day	8
borderline	1
obsessive	1
compulsive	1
it'll	2
sugar	1
cubes	1
cup	9
stir	1
clinking	3
spoon	5
softly	1
rhythmically	1
against	5
sides	1
ting	54
comfortable	2
sheets	1
swing	5
television	8
sleeepy	1
share	5
use	2
focal	1
sometimes	2
object	2
simple	3
guide	1
heightened	2
suggestibility	2
childhood	1
memory	1
wounds	1
locked	1
heart	4
fester	1
grow	1
ugly	1
depression	1
addiction	1
somewhere	2
key	1
started--	1
--we're	1
mother's	1
death	2
specific	2
vibrations	1
rush	2
ears	5
rain	2
muffled	1
sitcom	1
found	6
knew	8
feel	7
surroundings	1
touched	1
11	1
scratches	5
post	1
nervously	2
toes	1
brush	1
carpet	1
dangling	1
try	6
`you	1
wrong.'	1
sat	2
smell	2
taste	3
scent	1
fill	1
nose	4
emotional	2
breathes	4
finishes	4
inhaling	1
hits	6
sill	1
sip	1
juice	2
box	1
26	3
sips	1
straw	1
lastly	1
flood	1
color	4
detail	1
eyelids	2
scratch	1
armchair	1
11-year-old	3
wood	2
splintering	1
action	1
figures	1
when--	1
cries	5
--found	1
fault	1
trembles	1
anxiously	1
afraid	3
paralyzed	1
empathetic	1
sick	2
sink	5
wait--	1
compulsively	1
scratched	1
frozen	2
...ting	1
flashback	1
flails	1
abyss	4
illuminated	1
fading	1
blue	5
flicker	2
downward	1
tv-like	1
screen	13
speaking	1
voice	7
motionless	2
staring	1
strait	3
fall	4
backwards	2
shows	4
seeing	2
eventually	1
slows	1
stop	5
lands	1
ground	4
crawling	1
insects	1
far	5
expansive	1
mrs	2
sunken	3
completely	3
hulking	1
breathing	1
something's	1
hooves	1
crunching	1
thunk	14
louder	2
antlered	1
flesh	1
stripped	2
mostly	2
skull	4
exposed	1
glow	1
faint	2
sockets	1
moans	1
sounding	1
moan;	1
hateful	1
anguish	1
charges	1
impales	1
antlers	2
sweaty	1
heaving	1
confused	5
dream	1
headache	1
shower	1
ding	2
message	3
pretending	1
pour	1
beer	1
sid's	3
batteries	4
low	1
plugs	2
golden	1
hour	3
long-zoom	1
lens	1
wilderness	2
knitting	2
remove	2
wig	2
aware	1
being	10
watched	2
taking	3
bang	1
slams	4
serenely	1
50	1
working	2
huh	5
walter's	3
methodical	2
remain	1
distant	2
chilling	1
hidden	1
pleasantness	1
joking	1
15	1
originally	1
lovely	1
kind;	1
doggone	1
weirded	1
remembers	1
timid	1
`black	1
power	3
fist.'	1
wave	4
repulsed	1
blow	1
drying	1
hair	3
worked	3
hypnotised	3
snuck	1
smoke	2
offered	1
agreed	1
made	5
nauseous	1
barely	2
happening;	1
fucked	5
dreams	1
happened	2
nightmares	2
hypnotized	4
fright	1
craziest	1
wraps	1
herself	2
arms	5
thinks	3
deal	3
weird	3
lawn-mower	1
creepin'	1
different	14
chauffer	1
backseat	1
well-trained	1
jim	15
blind	3
slicked	1
grey	1
bird's-eye	1
helps	2
direct	2
12	1
cars	4
makeshift	2
parking	2
wealthy	1
guests	14
emerge	2
30	1
mingle	1
excitedly	1
japanese	1
fixes	1
occupy	1
children	1
helping	1
hors	1
d'oeuvres	1
mingles	1
stopped	4
gordon	12
greene	5
68	1
emily	4
67	1
cute	2
cane	1
impish	1
excitement	1
birdlike	1
shakes	2
thoroughly	1
nice	6
indeed	1
grip	2
play	6
golf	1
actually;	1
golfer	1
quite	5
hips	1
met	4
tiger	2
subtle	1
form	1
age	2
it'd	1
waste	1
travel	1
speak	1
nelson	5
deets	4
82	1
who's	1
jaw	1
hanging	2
lisa	11
54	1
loose-	1
lipped	1
trophy	2
predatory	1
manner	1
dutch	1
accents	1
extremely	2
squeezes	3
bicep	1
familiar	1
eh	1
true	3
bluntness	1
chokes	2
size	1
forward	2
parker	6
dray	2
april	3
57	1
overweight	1
rose-cheeked	1
wasp	1
mask	1
boredom	1
annoyance	1
cares	2
skin	3
mean--	1
physical	1
superiority	1
"what	2
culturally	1
advantageous?"	1
drones	1
schmoozes	1
animatedly	1
couples	4
quickly	5
scans	5
giddily	1
pretends	1
"advantageous?"	1
crowd	10
relief	1
jogger	1
glazed-over	1
particularly	1
square	1
ascot	1
golfing	1
fairer	1
favor'	1
thousands	1
pendulum	1
swung	1
offend	1
yet	2
blanket	1
statement	1
rose.--	1
martini	1
neatly	1
longer	1
trace	1
dialect	1
speaks	3
lower	3
enunciating	1
words	5
precisely	1
expects	1
engage	1
armitage's	2
cuts	1
between	2
phil	9
napkin	1
pockets	1
obediently	1
places	3
possessively	1
fantastic	1
logan	8
telling	2
felt	1
hoped	1
tear	1
dear	1
wincott's	1
asking	2
fist	5
andre/logan	11
bump	3
realizing	3
error	1
group	8
applaud	1
arrival	1
spin	1
showing	1
creeped	1
agitated	1
where's	3
projects	1
applauds	1
attention	4
achem	1
express	1
reminded	1
knights	1
gather	1
honor	1
crusade	1
during	1
dean's	3
speech	1
wanders	1
ignorant	2
hadn't	1
hudson	7
assholes	1
idea	1
faux	1
pas	1
heh	1
usually	1
admirer	1
work;	1
galleries	1
irony	1
art	1
dealer	1
lost	4
assistant	1
describe	1
capture	1
brutally	1
melancholic	1
stuff	1
finding	2
beauty	1
abandoned	1
dabble	1
myself	1
submitted	1
nat	1
geo	1
14	1
eye"	1
it;	1
began	1
dealing	1
vision	1
joke	2
bam	2
wake	1
disease	1
ain't	6
fair	1
preppy	1
derrick	3
29	1
gallery	1
bout	1
solo	1
game	4
changer	1
gaggle	1
entertained	1
having	3
misses	2
shuttlecock	2
`a'	1
serves	1
rally	1
captivating	1
ends	3
impressive	1
diving	1
swat	1
return	1
wild	2
celebration	1
boom	1
beaming	1
faces	2
rooting	1
hold	4
you--	2
racket	4
slips	2
groups	1
mingling	2
second	6
earshot	1
mid-conversation	1
waits	1
clear	2
conversations	1
fake	1
actions	1
rose'	1
unplugged	2
creak	2
hall	3
trophies	1
ju-jitsu	1
movement	1
alerting	1
presence	1
frantically	1
housekeeper	2
sighs	2
"not	1
again."	1
honest	1
mistake	1
family's	1
rubs	1
forehead	2
nevermind	1
stressful	1
circling	1
hyenas	1
paranoid	2
annoyed	2
cheeseburger	1
crime	1
couch	2
bruh	1
chillin'	1
eatin'	1
burgers	1
exactly	2
nigga	1
hell	5
hypnotherapist--	1
--nope	1
dr	1
drew	1
they'll	2
sex	3
slave	4
99%	1
kinky	1
but-	1
jeffery	1
dahmer	1
ate	1
niggas'	1
suck	1
dick	2
sucking	1
image	6
a&e	1
weirdest	1
possessed	1
ha--	1
connecting	1
dots	2
presenting	1
puttin'	1
trances	1
niggas	1
hot	6
is:	2
defense	1
terrorism	1
tho	1
whitest-most	1
wearing	2
send	1
documentin'	1
aiight	2
yo	2
warn	1
country	1
save	1
witch	1
coven	1
unless	1
mom's	1
georgina's	4
shaky	1
owe	2
touching	1
belong	1
lifted	2
cellular	1
wipe	1
accidentally	1
undone	1
i--	3
rather	1
meddle	1
further	2
left	7
rat	1
...get	1
sweetest	1
armitages	2
us;	1
treat	1
entertains	1
eagerly	1
private	1
wanted	1
line:	1
david	2
marcia	2
wincott	1
ronald	2
celia	2
jeffries	1
hiroki	4
tanaka	1
fredrich	2
jessika	2
walden	1
named	1
many	5
names	2
questions	1
advantages	1
disadvantages	1
modern	1
pans	1
undivided	1
hungry	1
vampires	1
unprovoked	1
interrogation	1
andre/	1
approach	3
experience	1
guard	2
dives	1
most	1
haven't	2
desired	1
chuckles	2
become	1
homebodies	1
recently	1
interest	1
chores	1
sanctu--	1
subtly	2
flash	4
oddly;	1
cocks	1
peaceful	1
drifts	1
maddened	1
gasp	1
already	5
space	2
andre/logan's	2
higher	1
scratchy	1
screams	6
shrilly	1
trickles	2
grab	2
pry	2
bloodcurdlingly	1
strength	1
crying	2
comforts	1
traumatised	1
concerned	3
mill	1
seizure	3
logan's	1
seizures	1
attack	1
abnormal	1
manifestation	1
triggered	1
smattering	1
applause	2
addresses	1
pitched	1
"logan"	1
grumbles	1
am	2
trapped	1
experiences	1
glitch	1
brain	11
especially	1
drinking	2
either	1
proceed	1
aid	1
marvellous	1
wit;	1
exhausted	1
skeptical	1
sparklers	4
shall	1
brighten	1
mood	1
anybody	1
included	1
silent	7
burn	1
fizzle	1
cousin	1
epileptic	1
honestly	2
strangest	1
gathered	1
easel	1
numbers	2
fingers:	2
"three	1
three."	1
raise	1
waldens	1
auction	2
tonight	1
situation	2
explain	1
trust	1
"4	1
5."	1
accepting	1
bid	1
ways	1
cock	1
chill;	1
...i'm	1
should've	2
period	1
week	1
birth	1
whatsoever	1
wipes	1
tears	2
force	1
leaving	3
flying	1
signals	6
"5	2
6."	1
8."	1
"6."	1
"10."	1
chauffeur	2
beside	2
whispering	1
signalling	1
"10	2
2?"	2
challenging	1
palm	1
jim's	5
whispers	1
clap	1
mixture	1
delight	1
disappointment	1
sunset	1
911;	1
baby--	1
fault--	1
survived	1
initial	1
laid	1
bleeding	1
cold	2
i`m	1
abandon	1
pure	1
fireflies	1
pleasure	1
hope	3
stupid	1
pleasantly	1
`ol	1
washes	1
mirror	3
text	2
internet	1
witches	2
circle	1
sacrificed	1
"you	3
yet?"	1
texts	1
"bruh	1
idea."	1
took	4
logan/andre	1
sends	1
vibrates	1
dre	2
hayworth	2
veronica	2
...teresa's	1
movie	2
theatre	1
8th;	1
times;	1
2	2
usual	1
suspect	1
...but	1
slower	1
street;	1
white-	1
seeming	1
gay	5
you:	1
he's--	1
to--	2
plugged	1
hurry	1
remains	1
parked	1
designated	1
arrived	1
party:	1
hudson's	2
green	2
envelope	1
glove	1
compartment	1
accepts	1
knowing	1
macbeth	1
red	6
shoebox	2
drama/comedy	1
masks	1
drawn	1
shelf	1
pile	1
dressed	1
juliet	1
13	1
playing	3
ms	1
hannigan	1
annie	1
ages	1
plays	4
photo	2
printed	1
computer	2
identical	1
written	1
"x-mas	1
2014"	1
romantic	1
underneath	1
caption	1
"memorial	1
2013"	1
flipping	1
stack	1
8	1
cheek	1
intimately	1
"thanksgiving	1
2009"	1
vaguely;	1
swagger	1
keys	7
gotta	3
truly	1
person	1
emotionless	1
jig	1
phoning	1
such	2
twirling	1
stick	1
party's	1
started	1
car;	1
glare	1
pierces	1
duh	1
vet	1
morn--	1
darkly	1
valiant	1
classical	1
fire	6
conducting	1
purpose	6
mesmerized	1
since	1
stone	1
impermanence	1
born	2
dies	1
lamely	1
rummages	1
reason	3
glory	1
less	3
mortal	1
inspires	1
defy	1
do?--	1
--rose.--	1
--what	1
baptize	1
ourselves	1
firewater	1
bathe	1
defied	1
baptism	2
immortality	1
episcopalian	1
path	1
blocked	1
swinging	1
air	3
bro	1
listen	1
chris--	1
--i	1
essential	1
righteous	1
achieve	1
potential	1
vessel	3
comprised	1
clinks	3
instantly	1
place'	1
perspective	1
falling	1
crash	1
ceiling	1
leans	1
drop	2
push	1
important	1
acknowledge	1
ran	1
damaged	1
body's	1
carried	1
word	1
matter	1
sinks	2
enveloped	1
x-ray	1
fingers	1
rod's	3
strikes	1
10;	1
smokes	2
dials	2
sup	1
yesterday	1
hopefully	1
sleeping	1
wags	1
tail	1
hungrily	1
calls	3
bowl	1
eat	1
instead	2
whines	1
laptop	1
types	2
"andre	1
hayworth"	1
search	3
article	1
entitled:	1
hayworth?"	1
bold	1
"brooklyn	1
native	1
hallow."	1
deer's	4
mounted	2
old-school	1
floor-standing	1
goat's	1
owl	1
wings	1
spread	1
fastened	1
leather	2
upholstered	1
board	1
straps	1
bind	1
gnaw	1
harnesses	1
y'all	1
psycho	2
bunch	1
"you've	3
james	2
taylor"	1
song	7
forest-themed	1
karaoke	1
video	1
slip	1
